split,sample_id,image_path,mask_path,has_defect,width,height,positive_mask_pixels,defect_fraction
train,train-11688,data/extracted/KolektorSDD2/train/11688.png,data/extracted/KolektorSDD2/train/11688_GT.png,False,232,647,0,0.0
train,train-11689,data/extracted/KolektorSDD2/train/11689.png,data/extracted/KolektorSDD2/train/11689_GT.png,False,229,642,0,0.0
train,train-11690,data/extracted/KolektorSDD2/train/11690.png,data/extracted/KolektorSDD2/train/11690_GT.png,False,232,634,0,0.0
train,train-11691,data/extracted/KolektorSDD2/train/11691.png,data/extracted/KolektorSDD2/train/11691_GT.png,False,231,643,0,0.0
train,train-11692,data/extracted/KolektorSDD2/train/11692.png,data/extracted/KolektorSDD2/train/11692_GT.png,False,232,637,0,0.0
train,train-11693,data/extracted/KolektorSDD2/train/11693.png,data/extracted/KolektorSDD2/train/11693_GT.png,False,229,634,0,0.0
train,train-11694,data/extracted/KolektorSDD2/train/11694.png,data/extracted/KolektorSDD2/train/11694_GT.png,False,226,630,0,0.0
train,train-11695,data/extracted/KolektorSDD2/train/11695.png,data/extracted/KolektorSDD2/train/11695_GT.png,True,202,640,504,0.0038985148514851485
train,train-11696,data/extracted/KolektorSDD2/train/11696.png,data/extracted/KolektorSDD2/train/11696_GT.png,False,227,626,0,0.0
train,train-11697,data/extracted/KolektorSDD2/train/11697.png,data/extracted/KolektorSDD2/train/11697_GT.png,False,236,646,0,0.0
train,train-11698,data/extracted/KolektorSDD2/train/11698.png,data/extracted/KolektorSDD2/train/11698_GT.png,False,229,648,0,0.0
train,train-11699,data/extracted/KolektorSDD2/train/11699.png,data/extracted/KolektorSDD2/train/11699_GT.png,False,228,649,0,0.0
train,train-11700,data/extracted/KolektorSDD2/train/11700.png,data/extracted/KolektorSDD2/train/11700_GT.png,False,227,635,0,0.0
train,train-11701,data/extracted/KolektorSDD2/train/11701.png,data/extracted/KolektorSDD2/train/11701_GT.png,False,224,644,0,0.0
train,train-11702,data/extracted/KolektorSDD2/train/11702.png,data/extracted/KolektorSDD2/train/11702_GT.png,False,228,634,0,0.0
train,train-11703,data/extracted/KolektorSDD2/train/11703.png,data/extracted/KolektorSDD2/train/11703_GT.png,False,229,638,0,0.0
train,train-11704,data/extracted/KolektorSDD2/train/11704.png,data/extracted/KolektorSDD2/train/11704_GT.png,False,232,642,0,0.0
train,train-11705,data/extracted/KolektorSDD2/train/11705.png,data/extracted/KolektorSDD2/train/11705_GT.png,False,234,636,0,0.0
train,train-11706,data/extracted/KolektorSDD2/train/11706.png,data/extracted/KolektorSDD2/train/11706_GT.png,False,229,635,0,0.0
train,train-11707,data/extracted/KolektorSDD2/train/11707.png,data/extracted/KolektorSDD2/train/11707_GT.png,False,228,634,0,0.0
train,train-11708,data/extracted/KolektorSDD2/train/11708.png,data/extracted/KolektorSDD2/train/11708_GT.png,False,233,640,0,0.0
train,train-11709,data/extracted/KolektorSDD2/train/11709.png,data/extracted/KolektorSDD2/train/11709_GT.png,False,210,631,0,0.0
train,train-11710,data/extracted/KolektorSDD2/train/11710.png,data/extracted/KolektorSDD2/train/11710_GT.png,False,210,634,0,0.0
train,train-11711,data/extracted/KolektorSDD2/train/11711.png,data/extracted/KolektorSDD2/train/11711_GT.png,True,235,644,1085,0.007169287696577244
train,train-11712,data/extracted/KolektorSDD2/train/11712.png,data/extracted/KolektorSDD2/train/11712_GT.png,False,227,639,0,0.0
train,train-11713,data/extracted/KolektorSDD2/train/11713.png,data/extracted/KolektorSDD2/train/11713_GT.png,True,229,637,2191,0.01501991458323336
train,train-11714,data/extracted/KolektorSDD2/train/11714.png,data/extracted/KolektorSDD2/train/11714_GT.png,False,240,644,0,0.0
train,train-11715,data/extracted/KolektorSDD2/train/11715.png,data/extracted/KolektorSDD2/train/11715_GT.png,False,229,628,0,0.0
train,train-11716,data/extracted/KolektorSDD2/train/11716.png,data/extracted/KolektorSDD2/train/11716_GT.png,False,231,644,0,0.0
train,train-11717,data/extracted/KolektorSDD2/train/11717.png,data/extracted/KolektorSDD2/train/11717_GT.png,False,202,635,0,0.0
train,train-11718,data/extracted/KolektorSDD2/train/11718.png,data/extracted/KolektorSDD2/train/11718_GT.png,False,225,632,0,0.0
train,train-11719,data/extracted/KolektorSDD2/train/11719.png,data/extracted/KolektorSDD2/train/11719_GT.png,False,233,642,0,0.0
train,train-11720,data/extracted/KolektorSDD2/train/11720.png,data/extracted/KolektorSDD2/train/11720_GT.png,False,216,633,0,0.0
train,train-11721,data/extracted/KolektorSDD2/train/11721.png,data/extracted/KolektorSDD2/train/11721_GT.png,False,228,638,0,0.0
train,train-11722,data/extracted/KolektorSDD2/train/11722.png,data/extracted/KolektorSDD2/train/11722_GT.png,False,229,642,0,0.0
train,train-11723,data/extracted/KolektorSDD2/train/11723.png,data/extracted/KolektorSDD2/train/11723_GT.png,False,234,640,0,0.0
train,train-11724,data/extracted/KolektorSDD2/train/11724.png,data/extracted/KolektorSDD2/train/11724_GT.png,False,233,633,0,0.0
train,train-11725,data/extracted/KolektorSDD2/train/11725.png,data/extracted/KolektorSDD2/train/11725_GT.png,False,228,637,0,0.0
train,train-11726,data/extracted/KolektorSDD2/train/11726.png,data/extracted/KolektorSDD2/train/11726_GT.png,False,230,643,0,0.0
train,train-11727,data/extracted/KolektorSDD2/train/11727.png,data/extracted/KolektorSDD2/train/11727_GT.png,False,231,637,0,0.0
train,train-11728,data/extracted/KolektorSDD2/train/11728.png,data/extracted/KolektorSDD2/train/11728_GT.png,False,233,637,0,0.0
train,train-11729,data/extracted/KolektorSDD2/train/11729.png,data/extracted/KolektorSDD2/train/11729_GT.png,False,229,635,0,0.0
train,train-11730,data/extracted/KolektorSDD2/train/11730.png,data/extracted/KolektorSDD2/train/11730_GT.png,False,227,632,0,0.0
train,train-11731,data/extracted/KolektorSDD2/train/11731.png,data/extracted/KolektorSDD2/train/11731_GT.png,False,226,641,0,0.0
train,train-11732,data/extracted/KolektorSDD2/train/11732.png,data/extracted/KolektorSDD2/train/11732_GT.png,False,232,643,0,0.0
train,train-11733,data/extracted/KolektorSDD2/train/11733.png,data/extracted/KolektorSDD2/train/11733_GT.png,False,232,643,0,0.0
train,train-11734,data/extracted/KolektorSDD2/train/11734.png,data/extracted/KolektorSDD2/train/11734_GT.png,False,224,632,0,0.0
train,train-11735,data/extracted/KolektorSDD2/train/11735.png,data/extracted/KolektorSDD2/train/11735_GT.png,False,224,630,0,0.0
train,train-11736,data/extracted/KolektorSDD2/train/11736.png,data/extracted/KolektorSDD2/train/11736_GT.png,False,230,640,0,0.0
train,train-11737,data/extracted/KolektorSDD2/train/11737.png,data/extracted/KolektorSDD2/train/11737_GT.png,False,208,649,0,0.0
train,train-11738,data/extracted/KolektorSDD2/train/11738.png,data/extracted/KolektorSDD2/train/11738_GT.png,False,223,633,0,0.0
train,train-11739,data/extracted/KolektorSDD2/train/11739.png,data/extracted/KolektorSDD2/train/11739_GT.png,True,214,639,864,0.006318283532973542
train,train-11740,data/extracted/KolektorSDD2/train/11740.png,data/extracted/KolektorSDD2/train/11740_GT.png,False,226,614,0,0.0
train,train-11741,data/extracted/KolektorSDD2/train/11741.png,data/extracted/KolektorSDD2/train/11741_GT.png,False,231,629,0,0.0
train,train-11742,data/extracted/KolektorSDD2/train/11742.png,data/extracted/KolektorSDD2/train/11742_GT.png,False,233,638,0,0.0
train,train-11743,data/extracted/KolektorSDD2/train/11743.png,data/extracted/KolektorSDD2/train/11743_GT.png,False,220,643,0,0.0
train,train-11744,data/extracted/KolektorSDD2/train/11744.png,data/extracted/KolektorSDD2/train/11744_GT.png,False,227,628,0,0.0
train,train-11745,data/extracted/KolektorSDD2/train/11745.png,data/extracted/KolektorSDD2/train/11745_GT.png,False,232,634,0,0.0
train,train-11746,data/extracted/KolektorSDD2/train/11746.png,data/extracted/KolektorSDD2/train/11746_GT.png,True,228,638,5800,0.03987240829346093
train,train-11747,data/extracted/KolektorSDD2/train/11747.png,data/extracted/KolektorSDD2/train/11747_GT.png,False,230,640,0,0.0
train,train-11748,data/extracted/KolektorSDD2/train/11748.png,data/extracted/KolektorSDD2/train/11748_GT.png,False,225,622,0,0.0
train,train-11749,data/extracted/KolektorSDD2/train/11749.png,data/extracted/KolektorSDD2/train/11749_GT.png,False,231,637,0,0.0
train,train-11750,data/extracted/KolektorSDD2/train/11750.png,data/extracted/KolektorSDD2/train/11750_GT.png,True,228,639,3436,0.02358399912143426
train,train-11751,data/extracted/KolektorSDD2/train/11751.png,data/extracted/KolektorSDD2/train/11751_GT.png,False,226,634,0,0.0
train,train-11752,data/extracted/KolektorSDD2/train/11752.png,data/extracted/KolektorSDD2/train/11752_GT.png,False,222,632,0,0.0
train,train-11753,data/extracted/KolektorSDD2/train/11753.png,data/extracted/KolektorSDD2/train/11753_GT.png,False,218,647,0,0.0
train,train-11754,data/extracted/KolektorSDD2/train/11754.png,data/extracted/KolektorSDD2/train/11754_GT.png,False,229,640,0,0.0
train,train-11755,data/extracted/KolektorSDD2/train/11755.png,data/extracted/KolektorSDD2/train/11755_GT.png,True,233,638,1556,0.01046725954229284
train,train-11756,data/extracted/KolektorSDD2/train/11756.png,data/extracted/KolektorSDD2/train/11756_GT.png,False,232,643,0,0.0
train,train-11757,data/extracted/KolektorSDD2/train/11757.png,data/extracted/KolektorSDD2/train/11757_GT.png,False,229,639,0,0.0
train,train-11758,data/extracted/KolektorSDD2/train/11758.png,data/extracted/KolektorSDD2/train/11758_GT.png,False,234,635,0,0.0
train,train-11759,data/extracted/KolektorSDD2/train/11759.png,data/extracted/KolektorSDD2/train/11759_GT.png,False,233,628,0,0.0
train,train-11760,data/extracted/KolektorSDD2/train/11760.png,data/extracted/KolektorSDD2/train/11760_GT.png,False,233,635,0,0.0
train,train-11761,data/extracted/KolektorSDD2/train/11761.png,data/extracted/KolektorSDD2/train/11761_GT.png,False,225,630,0,0.0
train,train-11762,data/extracted/KolektorSDD2/train/11762.png,data/extracted/KolektorSDD2/train/11762_GT.png,False,232,632,0,0.0
train,train-11763,data/extracted/KolektorSDD2/train/11763.png,data/extracted/KolektorSDD2/train/11763_GT.png,False,231,635,0,0.0
train,train-11764,data/extracted/KolektorSDD2/train/11764.png,data/extracted/KolektorSDD2/train/11764_GT.png,False,233,640,0,0.0
train,train-11765,data/extracted/KolektorSDD2/train/11765.png,data/extracted/KolektorSDD2/train/11765_GT.png,False,231,636,0,0.0
train,train-11766,data/extracted/KolektorSDD2/train/11766.png,data/extracted/KolektorSDD2/train/11766_GT.png,False,232,635,0,0.0
train,train-11767,data/extracted/KolektorSDD2/train/11767.png,data/extracted/KolektorSDD2/train/11767_GT.png,False,225,632,0,0.0
train,train-11768,data/extracted/KolektorSDD2/train/11768.png,data/extracted/KolektorSDD2/train/11768_GT.png,False,231,632,0,0.0
train,train-11769,data/extracted/KolektorSDD2/train/11769.png,data/extracted/KolektorSDD2/train/11769_GT.png,False,235,633,0,0.0
train,train-11770,data/extracted/KolektorSDD2/train/11770.png,data/extracted/KolektorSDD2/train/11770_GT.png,True,224,632,8743,0.06175830696202532
train,train-11771,data/extracted/KolektorSDD2/train/11771.png,data/extracted/KolektorSDD2/train/11771_GT.png,False,230,640,0,0.0
train,train-11772,data/extracted/KolektorSDD2/train/11772.png,data/extracted/KolektorSDD2/train/11772_GT.png,False,229,641,0,0.0
train,train-11773,data/extracted/KolektorSDD2/train/11773.png,data/extracted/KolektorSDD2/train/11773_GT.png,False,229,636,0,0.0
train,train-11774,data/extracted/KolektorSDD2/train/11774.png,data/extracted/KolektorSDD2/train/11774_GT.png,False,232,639,0,0.0
train,train-11775,data/extracted/KolektorSDD2/train/11775.png,data/extracted/KolektorSDD2/train/11775_GT.png,True,229,633,2558,0.017646612443690198
train,train-11776,data/extracted/KolektorSDD2/train/11776.png,data/extracted/KolektorSDD2/train/11776_GT.png,False,229,643,0,0.0
train,train-11777,data/extracted/KolektorSDD2/train/11777.png,data/extracted/KolektorSDD2/train/11777_GT.png,False,228,633,0,0.0
train,train-11778,data/extracted/KolektorSDD2/train/11778.png,data/extracted/KolektorSDD2/train/11778_GT.png,False,228,629,0,0.0
train,train-11779,data/extracted/KolektorSDD2/train/11779.png,data/extracted/KolektorSDD2/train/11779_GT.png,False,230,639,0,0.0
train,train-11780,data/extracted/KolektorSDD2/train/11780.png,data/extracted/KolektorSDD2/train/11780_GT.png,False,228,637,0,0.0
train,train-11781,data/extracted/KolektorSDD2/train/11781.png,data/extracted/KolektorSDD2/train/11781_GT.png,False,227,625,0,0.0
train,train-11782,data/extracted/KolektorSDD2/train/11782.png,data/extracted/KolektorSDD2/train/11782_GT.png,False,228,627,0,0.0
train,train-11783,data/extracted/KolektorSDD2/train/11783.png,data/extracted/KolektorSDD2/train/11783_GT.png,False,233,644,0,0.0
train,train-11784,data/extracted/KolektorSDD2/train/11784.png,data/extracted/KolektorSDD2/train/11784_GT.png,False,230,639,0,0.0
train,train-11785,data/extracted/KolektorSDD2/train/11785.png,data/extracted/KolektorSDD2/train/11785_GT.png,False,232,629,0,0.0
train,train-11786,data/extracted/KolektorSDD2/train/11786.png,data/extracted/KolektorSDD2/train/11786_GT.png,False,229,640,0,0.0
train,train-11787,data/extracted/KolektorSDD2/train/11787.png,data/extracted/KolektorSDD2/train/11787_GT.png,False,230,653,0,0.0
train,train-11788,data/extracted/KolektorSDD2/train/11788.png,data/extracted/KolektorSDD2/train/11788_GT.png,False,229,646,0,0.0
train,train-11789,data/extracted/KolektorSDD2/train/11789.png,data/extracted/KolektorSDD2/train/11789_GT.png,False,229,633,0,0.0
train,train-11790,data/extracted/KolektorSDD2/train/11790.png,data/extracted/KolektorSDD2/train/11790_GT.png,False,229,638,0,0.0
train,train-11791,data/extracted/KolektorSDD2/train/11791.png,data/extracted/KolektorSDD2/train/11791_GT.png,False,228,635,0,0.0
train,train-11792,data/extracted/KolektorSDD2/train/11792.png,data/extracted/KolektorSDD2/train/11792_GT.png,False,227,642,0,0.0
train,train-11793,data/extracted/KolektorSDD2/train/11793.png,data/extracted/KolektorSDD2/train/11793_GT.png,False,228,636,0,0.0
train,train-11794,data/extracted/KolektorSDD2/train/11794.png,data/extracted/KolektorSDD2/train/11794_GT.png,False,230,637,0,0.0
train,train-11795,data/extracted/KolektorSDD2/train/11795.png,data/extracted/KolektorSDD2/train/11795_GT.png,False,231,637,0,0.0
train,train-11796,data/extracted/KolektorSDD2/train/11796.png,data/extracted/KolektorSDD2/train/11796_GT.png,False,230,648,0,0.0
train,train-11797,data/extracted/KolektorSDD2/train/11797.png,data/extracted/KolektorSDD2/train/11797_GT.png,False,229,647,0,0.0
train,train-11798,data/extracted/KolektorSDD2/train/11798.png,data/extracted/KolektorSDD2/train/11798_GT.png,False,228,621,0,0.0
train,train-11799,data/extracted/KolektorSDD2/train/11799.png,data/extracted/KolektorSDD2/train/11799_GT.png,False,231,626,0,0.0
train,train-11800,data/extracted/KolektorSDD2/train/11800.png,data/extracted/KolektorSDD2/train/11800_GT.png,True,216,626,3439,0.02543338066501006
train,train-11801,data/extracted/KolektorSDD2/train/11801.png,data/extracted/KolektorSDD2/train/11801_GT.png,False,228,638,0,0.0
train,train-11802,data/extracted/KolektorSDD2/train/11802.png,data/extracted/KolektorSDD2/train/11802_GT.png,False,230,638,0,0.0
train,train-11803,data/extracted/KolektorSDD2/train/11803.png,data/extracted/KolektorSDD2/train/11803_GT.png,False,229,638,0,0.0
train,train-11804,data/extracted/KolektorSDD2/train/11804.png,data/extracted/KolektorSDD2/train/11804_GT.png,True,224,638,3800,0.026589789520824005
train,train-11805,data/extracted/KolektorSDD2/train/11805.png,data/extracted/KolektorSDD2/train/11805_GT.png,False,234,641,0,0.0
train,train-11806,data/extracted/KolektorSDD2/train/11806.png,data/extracted/KolektorSDD2/train/11806_GT.png,False,229,633,0,0.0
train,train-11807,data/extracted/KolektorSDD2/train/11807.png,data/extracted/KolektorSDD2/train/11807_GT.png,False,226,631,0,0.0
train,train-11808,data/extracted/KolektorSDD2/train/11808.png,data/extracted/KolektorSDD2/train/11808_GT.png,True,196,637,5032,0.04030371960401115
train,train-11809,data/extracted/KolektorSDD2/train/11809.png,data/extracted/KolektorSDD2/train/11809_GT.png,False,226,635,0,0.0
train,train-11810,data/extracted/KolektorSDD2/train/11810.png,data/extracted/KolektorSDD2/train/11810_GT.png,True,231,640,1828,0.012364718614718615
train,train-11811,data/extracted/KolektorSDD2/train/11811.png,data/extracted/KolektorSDD2/train/11811_GT.png,False,227,630,0,0.0
train,train-11812,data/extracted/KolektorSDD2/train/11812.png,data/extracted/KolektorSDD2/train/11812_GT.png,False,229,635,0,0.0
train,train-11813,data/extracted/KolektorSDD2/train/11813.png,data/extracted/KolektorSDD2/train/11813_GT.png,False,231,631,0,0.0
train,train-11814,data/extracted/KolektorSDD2/train/11814.png,data/extracted/KolektorSDD2/train/11814_GT.png,False,229,632,0,0.0
train,train-11815,data/extracted/KolektorSDD2/train/11815.png,data/extracted/KolektorSDD2/train/11815_GT.png,False,230,640,0,0.0
train,train-11816,data/extracted/KolektorSDD2/train/11816.png,data/extracted/KolektorSDD2/train/11816_GT.png,False,228,634,0,0.0
train,train-11817,data/extracted/KolektorSDD2/train/11817.png,data/extracted/KolektorSDD2/train/11817_GT.png,False,229,638,0,0.0
train,train-11818,data/extracted/KolektorSDD2/train/11818.png,data/extracted/KolektorSDD2/train/11818_GT.png,False,231,637,0,0.0
train,train-11819,data/extracted/KolektorSDD2/train/11819.png,data/extracted/KolektorSDD2/train/11819_GT.png,False,234,639,0,0.0
train,train-11820,data/extracted/KolektorSDD2/train/11820.png,data/extracted/KolektorSDD2/train/11820_GT.png,False,230,633,0,0.0
train,train-11821,data/extracted/KolektorSDD2/train/11821.png,data/extracted/KolektorSDD2/train/11821_GT.png,False,227,629,0,0.0
train,train-11822,data/extracted/KolektorSDD2/train/11822.png,data/extracted/KolektorSDD2/train/11822_GT.png,False,229,649,0,0.0
train,train-11823,data/extracted/KolektorSDD2/train/11823.png,data/extracted/KolektorSDD2/train/11823_GT.png,False,232,637,0,0.0
train,train-11824,data/extracted/KolektorSDD2/train/11824.png,data/extracted/KolektorSDD2/train/11824_GT.png,False,228,632,0,0.0
train,train-11825,data/extracted/KolektorSDD2/train/11825.png,data/extracted/KolektorSDD2/train/11825_GT.png,False,186,629,0,0.0
train,train-11826,data/extracted/KolektorSDD2/train/11826.png,data/extracted/KolektorSDD2/train/11826_GT.png,False,229,637,0,0.0
train,train-11827,data/extracted/KolektorSDD2/train/11827.png,data/extracted/KolektorSDD2/train/11827_GT.png,False,228,631,0,0.0
train,train-11828,data/extracted/KolektorSDD2/train/11828.png,data/extracted/KolektorSDD2/train/11828_GT.png,False,228,635,0,0.0
train,train-11829,data/extracted/KolektorSDD2/train/11829.png,data/extracted/KolektorSDD2/train/11829_GT.png,False,229,644,0,0.0
train,train-11830,data/extracted/KolektorSDD2/train/11830.png,data/extracted/KolektorSDD2/train/11830_GT.png,False,229,634,0,0.0
train,train-11831,data/extracted/KolektorSDD2/train/11831.png,data/extracted/KolektorSDD2/train/11831_GT.png,False,230,638,0,0.0
train,train-11832,data/extracted/KolektorSDD2/train/11832.png,data/extracted/KolektorSDD2/train/11832_GT.png,True,228,636,3002,0.02070230607966457
train,train-11833,data/extracted/KolektorSDD2/train/11833.png,data/extracted/KolektorSDD2/train/11833_GT.png,False,228,630,0,0.0
train,train-11834,data/extracted/KolektorSDD2/train/11834.png,data/extracted/KolektorSDD2/train/11834_GT.png,False,230,636,0,0.0
train,train-11835,data/extracted/KolektorSDD2/train/11835.png,data/extracted/KolektorSDD2/train/11835_GT.png,False,232,641,0,0.0
train,train-11836,data/extracted/KolektorSDD2/train/11836.png,data/extracted/KolektorSDD2/train/11836_GT.png,True,229,637,1802,0.012353211355082846
train,train-11837,data/extracted/KolektorSDD2/train/11837.png,data/extracted/KolektorSDD2/train/11837_GT.png,False,229,635,0,0.0
train,train-11838,data/extracted/KolektorSDD2/train/11838.png,data/extracted/KolektorSDD2/train/11838_GT.png,False,230,635,0,0.0
train,train-11839,data/extracted/KolektorSDD2/train/11839.png,data/extracted/KolektorSDD2/train/11839_GT.png,False,234,626,0,0.0
train,train-11840,data/extracted/KolektorSDD2/train/11840.png,data/extracted/KolektorSDD2/train/11840_GT.png,False,230,631,0,0.0
train,train-11841,data/extracted/KolektorSDD2/train/11841.png,data/extracted/KolektorSDD2/train/11841_GT.png,False,230,640,0,0.0
train,train-11842,data/extracted/KolektorSDD2/train/11842.png,data/extracted/KolektorSDD2/train/11842_GT.png,False,231,640,0,0.0
train,train-11843,data/extracted/KolektorSDD2/train/11843.png,data/extracted/KolektorSDD2/train/11843_GT.png,False,229,634,0,0.0
train,train-11844,data/extracted/KolektorSDD2/train/11844.png,data/extracted/KolektorSDD2/train/11844_GT.png,False,230,633,0,0.0
train,train-11845,data/extracted/KolektorSDD2/train/11845.png,data/extracted/KolektorSDD2/train/11845_GT.png,False,228,629,0,0.0
train,train-11846,data/extracted/KolektorSDD2/train/11846.png,data/extracted/KolektorSDD2/train/11846_GT.png,False,229,636,0,0.0
train,train-11847,data/extracted/KolektorSDD2/train/11847.png,data/extracted/KolektorSDD2/train/11847_GT.png,False,227,638,0,0.0
train,train-11848,data/extracted/KolektorSDD2/train/11848.png,data/extracted/KolektorSDD2/train/11848_GT.png,False,230,640,0,0.0
train,train-11849,data/extracted/KolektorSDD2/train/11849.png,data/extracted/KolektorSDD2/train/11849_GT.png,False,226,628,0,0.0
train,train-11850,data/extracted/KolektorSDD2/train/11850.png,data/extracted/KolektorSDD2/train/11850_GT.png,False,231,636,0,0.0
train,train-11851,data/extracted/KolektorSDD2/train/11851.png,data/extracted/KolektorSDD2/train/11851_GT.png,True,232,644,2498,0.016719318911972585
train,train-11852,data/extracted/KolektorSDD2/train/11852.png,data/extracted/KolektorSDD2/train/11852_GT.png,False,231,646,0,0.0
train,train-11853,data/extracted/KolektorSDD2/train/11853.png,data/extracted/KolektorSDD2/train/11853_GT.png,False,211,634,0,0.0
train,train-11854,data/extracted/KolektorSDD2/train/11854.png,data/extracted/KolektorSDD2/train/11854_GT.png,False,230,644,0,0.0
train,train-11855,data/extracted/KolektorSDD2/train/11855.png,data/extracted/KolektorSDD2/train/11855_GT.png,False,215,639,0,0.0
train,train-11856,data/extracted/KolektorSDD2/train/11856.png,data/extracted/KolektorSDD2/train/11856_GT.png,False,230,646,0,0.0
train,train-11857,data/extracted/KolektorSDD2/train/11857.png,data/extracted/KolektorSDD2/train/11857_GT.png,False,232,640,0,0.0
train,train-11858,data/extracted/KolektorSDD2/train/11858.png,data/extracted/KolektorSDD2/train/11858_GT.png,True,232,627,1468,0.01009184403013804
train,train-11859,data/extracted/KolektorSDD2/train/11859.png,data/extracted/KolektorSDD2/train/11859_GT.png,False,232,643,0,0.0
train,train-11860,data/extracted/KolektorSDD2/train/11860.png,data/extracted/KolektorSDD2/train/11860_GT.png,False,229,633,0,0.0
train,train-11861,data/extracted/KolektorSDD2/train/11861.png,data/extracted/KolektorSDD2/train/11861_GT.png,False,228,633,0,0.0
train,train-11862,data/extracted/KolektorSDD2/train/11862.png,data/extracted/KolektorSDD2/train/11862_GT.png,False,229,633,0,0.0
train,train-11863,data/extracted/KolektorSDD2/train/11863.png,data/extracted/KolektorSDD2/train/11863_GT.png,False,229,637,0,0.0
train,train-11864,data/extracted/KolektorSDD2/train/11864.png,data/extracted/KolektorSDD2/train/11864_GT.png,False,230,638,0,0.0
train,train-11865,data/extracted/KolektorSDD2/train/11865.png,data/extracted/KolektorSDD2/train/11865_GT.png,False,229,636,0,0.0
train,train-11866,data/extracted/KolektorSDD2/train/11866.png,data/extracted/KolektorSDD2/train/11866_GT.png,False,233,638,0,0.0
train,train-11867,data/extracted/KolektorSDD2/train/11867.png,data/extracted/KolektorSDD2/train/11867_GT.png,True,230,628,206,0.0014261977291608972
train,train-11868,data/extracted/KolektorSDD2/train/11868.png,data/extracted/KolektorSDD2/train/11868_GT.png,False,231,634,0,0.0
train,train-11869,data/extracted/KolektorSDD2/train/11869.png,data/extracted/KolektorSDD2/train/11869_GT.png,False,228,644,0,0.0
train,train-11870,data/extracted/KolektorSDD2/train/11870.png,data/extracted/KolektorSDD2/train/11870_GT.png,True,230,642,3687,0.024969524583502642
train,train-11871,data/extracted/KolektorSDD2/train/11871.png,data/extracted/KolektorSDD2/train/11871_GT.png,False,223,635,0,0.0
train,train-11872,data/extracted/KolektorSDD2/train/11872.png,data/extracted/KolektorSDD2/train/11872_GT.png,False,232,639,0,0.0
train,train-11873,data/extracted/KolektorSDD2/train/11873.png,data/extracted/KolektorSDD2/train/11873_GT.png,False,231,641,0,0.0
train,train-11874,data/extracted/KolektorSDD2/train/11874.png,data/extracted/KolektorSDD2/train/11874_GT.png,True,229,629,24688,0.17139564429572135
train,train-11875,data/extracted/KolektorSDD2/train/11875.png,data/extracted/KolektorSDD2/train/11875_GT.png,False,233,630,0,0.0
train,train-11876,data/extracted/KolektorSDD2/train/11876.png,data/extracted/KolektorSDD2/train/11876_GT.png,False,231,635,0,0.0
train,train-11877,data/extracted/KolektorSDD2/train/11877.png,data/extracted/KolektorSDD2/train/11877_GT.png,False,228,645,0,0.0
train,train-11878,data/extracted/KolektorSDD2/train/11878.png,data/extracted/KolektorSDD2/train/11878_GT.png,False,230,635,0,0.0
train,train-11879,data/extracted/KolektorSDD2/train/11879.png,data/extracted/KolektorSDD2/train/11879_GT.png,False,232,640,0,0.0
train,train-11880,data/extracted/KolektorSDD2/train/11880.png,data/extracted/KolektorSDD2/train/11880_GT.png,False,226,643,0,0.0
train,train-11881,data/extracted/KolektorSDD2/train/11881.png,data/extracted/KolektorSDD2/train/11881_GT.png,False,228,643,0,0.0
train,train-11882,data/extracted/KolektorSDD2/train/11882.png,data/extracted/KolektorSDD2/train/11882_GT.png,False,228,639,0,0.0
train,train-11883,data/extracted/KolektorSDD2/train/11883.png,data/extracted/KolektorSDD2/train/11883_GT.png,False,228,629,0,0.0
train,train-11884,data/extracted/KolektorSDD2/train/11884.png,data/extracted/KolektorSDD2/train/11884_GT.png,True,231,633,1480,0.010121526709204434
train,train-11885,data/extracted/KolektorSDD2/train/11885.png,data/extracted/KolektorSDD2/train/11885_GT.png,False,233,631,0,0.0
train,train-11886,data/extracted/KolektorSDD2/train/11886.png,data/extracted/KolektorSDD2/train/11886_GT.png,False,228,641,0,0.0
train,train-11887,data/extracted/KolektorSDD2/train/11887.png,data/extracted/KolektorSDD2/train/11887_GT.png,False,229,635,0,0.0
train,train-11888,data/extracted/KolektorSDD2/train/11888.png,data/extracted/KolektorSDD2/train/11888_GT.png,False,227,622,0,0.0
train,train-11889,data/extracted/KolektorSDD2/train/11889.png,data/extracted/KolektorSDD2/train/11889_GT.png,False,231,632,0,0.0
train,train-11890,data/extracted/KolektorSDD2/train/11890.png,data/extracted/KolektorSDD2/train/11890_GT.png,False,234,637,0,0.0
train,train-11891,data/extracted/KolektorSDD2/train/11891.png,data/extracted/KolektorSDD2/train/11891_GT.png,False,229,631,0,0.0
train,train-11892,data/extracted/KolektorSDD2/train/11892.png,data/extracted/KolektorSDD2/train/11892_GT.png,False,229,635,0,0.0
train,train-11893,data/extracted/KolektorSDD2/train/11893.png,data/extracted/KolektorSDD2/train/11893_GT.png,False,232,643,0,0.0
train,train-11894,data/extracted/KolektorSDD2/train/11894.png,data/extracted/KolektorSDD2/train/11894_GT.png,False,228,629,0,0.0
train,train-11895,data/extracted/KolektorSDD2/train/11895.png,data/extracted/KolektorSDD2/train/11895_GT.png,False,233,650,0,0.0
train,train-11896,data/extracted/KolektorSDD2/train/11896.png,data/extracted/KolektorSDD2/train/11896_GT.png,False,228,631,0,0.0
