sample_id,official_split,development_split,image_path,mask_path,has_defect,image_sha256
train-11962,train,train,data/extracted/KolektorSDD2/train/11962.png,data/extracted/KolektorSDD2/train/11962_GT.png,True,c3cf09a2f790a62fbe70464d00ae8d96cd2e5d0d739e8b2cefddf6b930bd9880
train-11963,train,train,data/extracted/KolektorSDD2/train/11963.png,data/extracted/KolektorSDD2/train/11963_GT.png,False,63ab4766a8c73014e7561500ce2a77070bcd8322c27f3efc99f427265bc78428
train-11964,train,train,data/extracted/KolektorSDD2/train/11964.png,data/extracted/KolektorSDD2/train/11964_GT.png,False,47eb1bc281ece0ee89763728101a4667c319fa66413673d6b77ff292261b50a3
train-11965,train,train,data/extracted/KolektorSDD2/train/11965.png,data/extracted/KolektorSDD2/train/11965_GT.png,False,c46af71589dbc31db082825ceaf12584341a95de254f3b3627eb714a5590ee77
train-11966,train,train,data/extracted/KolektorSDD2/train/11966.png,data/extracted/KolektorSDD2/train/11966_GT.png,False,275df6a46beeb8ad556646c0de15005fad61e553ce494b4a28b2210bf322ba68
train-11967,train,train,data/extracted/KolektorSDD2/train/11967.png,data/extracted/KolektorSDD2/train/11967_GT.png,False,2d6ad65322e435f060f033f616d55e61f5a04bb5083a8bc6e7bfa7364fcc5240
train-11968,train,train,data/extracted/KolektorSDD2/train/11968.png,data/extracted/KolektorSDD2/train/11968_GT.png,False,6acb33a6d18249ef707b65e0aab3e593347310acb88984eb2f31f7dda85c5591
train-11969,train,validation,data/extracted/KolektorSDD2/train/11969.png,data/extracted/KolektorSDD2/train/11969_GT.png,True,716915888eb4466d5b3fc05693a96169efe043f3b8d0f45fc642c7bc16676104
train-11970,train,train,data/extracted/KolektorSDD2/train/11970.png,data/extracted/KolektorSDD2/train/11970_GT.png,False,63e05fceeedb155bcf81506a0a28a57bf6c1152843d2ab363b298a1880cd980c
train-11971,train,train,data/extracted/KolektorSDD2/train/11971.png,data/extracted/KolektorSDD2/train/11971_GT.png,False,ceefdc74988443332ac81e3700ba07270105155c49d9643a4e02c3769ce6ce4e
train-11972,train,train,data/extracted/KolektorSDD2/train/11972.png,data/extracted/KolektorSDD2/train/11972_GT.png,False,59bbf268c4a6156114fccd8b2f1befffead10a6a03f8565d78c893b4394f0c86
train-11973,train,validation,data/extracted/KolektorSDD2/train/11973.png,data/extracted/KolektorSDD2/train/11973_GT.png,False,57e81bd2efa12f0c46a4df107c96497aa8648e462cf233ec146731c4e6f20fc3
train-11974,train,train,data/extracted/KolektorSDD2/train/11974.png,data/extracted/KolektorSDD2/train/11974_GT.png,False,3a3de86d678e756eb6beccb7f33e022bd9cfb5b285e42164d463ddc1f116e21d
train-11975,train,validation,data/extracted/KolektorSDD2/train/11975.png,data/extracted/KolektorSDD2/train/11975_GT.png,False,57df20f147c2228a3d4f84e95d8eab56a9171a03821857c41e84eca7a3253f24
train-11976,train,train,data/extracted/KolektorSDD2/train/11976.png,data/extracted/KolektorSDD2/train/11976_GT.png,False,713c9dae339269be87e11847c01679381750366125bbc86790f353665fd080e6
train-11977,train,train,data/extracted/KolektorSDD2/train/11977.png,data/extracted/KolektorSDD2/train/11977_GT.png,False,8c9bebcb46f9f6244b60524cea8f66ccb25f51b6b79db22c8d84590e1f7dfd40
train-11978,train,train,data/extracted/KolektorSDD2/train/11978.png,data/extracted/KolektorSDD2/train/11978_GT.png,False,6fec0ea3d29a6893a0bab1c4274a69c08199c3ce0f391860a33f39b617f6f1f7
train-11979,train,train,data/extracted/KolektorSDD2/train/11979.png,data/extracted/KolektorSDD2/train/11979_GT.png,False,171e97c8e3f2877ef52c7815ae77516def9ea7f219fd1d61c987edf2875cb413
train-11980,train,train,data/extracted/KolektorSDD2/train/11980.png,data/extracted/KolektorSDD2/train/11980_GT.png,True,c6198f745ed7f93321113771135dd696575089fcc243bf1f3cd6ebc6aa90a444
train-11981,train,train,data/extracted/KolektorSDD2/train/11981.png,data/extracted/KolektorSDD2/train/11981_GT.png,False,729b13d824d0ab1ca2ab757a5313a73392bb3186520a9226c2645869f9ad635f
train-11982,train,train,data/extracted/KolektorSDD2/train/11982.png,data/extracted/KolektorSDD2/train/11982_GT.png,False,8e0fb1bf24f3adaeb5c3f49692080f2d418ad074289abe176a2c667047c35f13
train-11983,train,train,data/extracted/KolektorSDD2/train/11983.png,data/extracted/KolektorSDD2/train/11983_GT.png,False,a65b75b09f6fd12cd9de1f90f8ff8f4c212f9060aeed07d7da7bca1304f63d21
train-11984,train,train,data/extracted/KolektorSDD2/train/11984.png,data/extracted/KolektorSDD2/train/11984_GT.png,False,3477dde5ca8a1c905ea98663f25b89dc7090b8b66f8936f063df8a6b34026588
train-11985,train,validation,data/extracted/KolektorSDD2/train/11985.png,data/extracted/KolektorSDD2/train/11985_GT.png,False,a268a5b248a9e8cb237972e4d371249b90b0922e61083b3ebaf3532743804beb
train-11986,train,train,data/extracted/KolektorSDD2/train/11986.png,data/extracted/KolektorSDD2/train/11986_GT.png,True,795a6400f73060936c9af7de198cd05102d357bfa206fc55dc3bbf405a58432a
train-11987,train,train,data/extracted/KolektorSDD2/train/11987.png,data/extracted/KolektorSDD2/train/11987_GT.png,False,36bdd3fbecc092ee4ace1110f725361bb9c27de62e64929d3f14464e908c8e40
train-11988,train,validation,data/extracted/KolektorSDD2/train/11988.png,data/extracted/KolektorSDD2/train/11988_GT.png,False,00e6bde7bb5203b1853f7d239f5f7ed27e87e5bc64e97df71f72ba6513b5e26b
train-11989,train,train,data/extracted/KolektorSDD2/train/11989.png,data/extracted/KolektorSDD2/train/11989_GT.png,False,30fb6a4846a2786729241f662dbb14664c4ccbfe026002a440bcb482646499f2
train-11990,train,train,data/extracted/KolektorSDD2/train/11990.png,data/extracted/KolektorSDD2/train/11990_GT.png,False,7fb19e005630b2d9fbabf293209a2e147eed37e3f512de7bd88bfb063113ec10
train-11991,train,train,data/extracted/KolektorSDD2/train/11991.png,data/extracted/KolektorSDD2/train/11991_GT.png,False,d1413c559fa6d68dea7962c9d853a84a991daa205df89fac9c89c14b84afd57b
train-11992,train,train,data/extracted/KolektorSDD2/train/11992.png,data/extracted/KolektorSDD2/train/11992_GT.png,False,fb748581a5b15e2196d6b70c5fcaaf09298712b6942e7f096c3f77278e9d8bde
train-11993,train,train,data/extracted/KolektorSDD2/train/11993.png,data/extracted/KolektorSDD2/train/11993_GT.png,False,025de508337343ea03d5c7ef476212e9319cb0ce5b90ad2becf98f68d9edc00c
train-11994,train,train,data/extracted/KolektorSDD2/train/11994.png,data/extracted/KolektorSDD2/train/11994_GT.png,False,67a3e9ce88cfc94f270f8b044052b9350ff181aca38fe8f1f782e592a8d71351
train-11995,train,validation,data/extracted/KolektorSDD2/train/11995.png,data/extracted/KolektorSDD2/train/11995_GT.png,False,4ea1ad8f2e17a23e8aa58fffa3e8660f528d227234805c7566eeaef09e8f9447
train-11996,train,validation,data/extracted/KolektorSDD2/train/11996.png,data/extracted/KolektorSDD2/train/11996_GT.png,False,94798e4f0df6ba5725b64e3c2114f30f4bce2eade3757ff0a37093473e054f16
train-11997,train,train,data/extracted/KolektorSDD2/train/11997.png,data/extracted/KolektorSDD2/train/11997_GT.png,False,0b5c957513a961f8d6f368f4f6a4231ffbd32d9e84954b04ada6550bc9fe2485
train-11998,train,train,data/extracted/KolektorSDD2/train/11998.png,data/extracted/KolektorSDD2/train/11998_GT.png,False,0a9651eea6c962a5c80d5291e3b0848fbd5107c623a9dcdf72acc1a8c84f0399
train-11999,train,train,data/extracted/KolektorSDD2/train/11999.png,data/extracted/KolektorSDD2/train/11999_GT.png,False,2f6a6456422b5544a9cce8be9265bc7e51ce6265710d3c070861ee60735b20e5
train-12000,train,train,data/extracted/KolektorSDD2/train/12000.png,data/extracted/KolektorSDD2/train/12000_GT.png,False,015b83393e596ce0809477a423e78a83410bdd1b6a45aaccdc6b955aaa97c318
train-12001,train,train,data/extracted/KolektorSDD2/train/12001.png,data/extracted/KolektorSDD2/train/12001_GT.png,False,d7935884b994e6fae7aae710199b5b1b0e29897494e4e602d1ba0c1b9828628d
train-12002,train,train,data/extracted/KolektorSDD2/train/12002.png,data/extracted/KolektorSDD2/train/12002_GT.png,False,8df201ad44395e5b40865989192bdac382aad5f9b1c78b7335f21ec176ca0bcb
train-12003,train,train,data/extracted/KolektorSDD2/train/12003.png,data/extracted/KolektorSDD2/train/12003_GT.png,False,312626b7b4b18e14c19792d369a38cedf2a1bbda4ac1b519e087ad4158c138f0
train-12004,train,train,data/extracted/KolektorSDD2/train/12004.png,data/extracted/KolektorSDD2/train/12004_GT.png,False,420888b20db1891bde587d1e2663f6e805a290db105ef6bddb9ad97282628e01
train-12005,train,train,data/extracted/KolektorSDD2/train/12005.png,data/extracted/KolektorSDD2/train/12005_GT.png,False,116c8671b8d29ff7e6f37f55b5bf241cb45ec8950e02f7fd776cfe9443b85b81
train-12006,train,validation,data/extracted/KolektorSDD2/train/12006.png,data/extracted/KolektorSDD2/train/12006_GT.png,False,e6891185fc67493e75f6fb7f044097c8bbd2cc929ddc7cf21fcd1a46a7f94847
train-12007,train,train,data/extracted/KolektorSDD2/train/12007.png,data/extracted/KolektorSDD2/train/12007_GT.png,False,73839375dab1b27ae0091e12b90902b5f70335f1d7d06008f53c36cf58e1e761
train-12008,train,train,data/extracted/KolektorSDD2/train/12008.png,data/extracted/KolektorSDD2/train/12008_GT.png,True,e47e67ae7f06892bb536cf3cb0a0908fc941d7b2b0b7e6c28db7fe9aed99f177
train-12009,train,train,data/extracted/KolektorSDD2/train/12009.png,data/extracted/KolektorSDD2/train/12009_GT.png,False,2f04e2e7c1d0257ec791db33554dd630d910658cdbf807b8cd399d026940d4be
train-12010,train,train,data/extracted/KolektorSDD2/train/12010.png,data/extracted/KolektorSDD2/train/12010_GT.png,False,6b82279c6577cb920a21e8d4e08ce33fd636356cc8cd9c9e785c2d1f74f8dc51
train-12011,train,train,data/extracted/KolektorSDD2/train/12011.png,data/extracted/KolektorSDD2/train/12011_GT.png,False,c7c01f65c486a1b20903785758565fd319a4e3122c8925d70cfe3c770ce5d989
train-12012,train,train,data/extracted/KolektorSDD2/train/12012.png,data/extracted/KolektorSDD2/train/12012_GT.png,False,70fe9f35793a3e63266a5279c27a979fdbc2774f4d75573366b5a4012370f118
train-12013,train,train,data/extracted/KolektorSDD2/train/12013.png,data/extracted/KolektorSDD2/train/12013_GT.png,False,f1544c4583873c1f6cdb85409de51235de7975bfd9edfdea64a72a04bd6a667f
train-12014,train,train,data/extracted/KolektorSDD2/train/12014.png,data/extracted/KolektorSDD2/train/12014_GT.png,False,3af328244378ed46eab82c9711f319ae9602d98fe321ba389623587213e25c5a
train-12015,train,train,data/extracted/KolektorSDD2/train/12015.png,data/extracted/KolektorSDD2/train/12015_GT.png,False,41916f3b38756a5841ac49a0a6fd45a7656e221651239750843be5e7e9d35eb7
train-12016,train,train,data/extracted/KolektorSDD2/train/12016.png,data/extracted/KolektorSDD2/train/12016_GT.png,False,b605eb3cddf11467fe0d32d1983e6540ad8d161cc778be0370740f0de47a9445
train-12017,train,train,data/extracted/KolektorSDD2/train/12017.png,data/extracted/KolektorSDD2/train/12017_GT.png,False,c1d8d2ea3caf4eb14710584fff76438a2104a46d2c29021df6aae711812ab0ee
train-12018,train,train,data/extracted/KolektorSDD2/train/12018.png,data/extracted/KolektorSDD2/train/12018_GT.png,False,000e879c3b51485801bef6d6152ba2a2ebe88d02c07dbf1349b48285299c8b5d
train-12019,train,validation,data/extracted/KolektorSDD2/train/12019.png,data/extracted/KolektorSDD2/train/12019_GT.png,False,2cec946be5ee4ac92795691ee5efeeea285e26ccac1d29c4c00bedd0fee64ea8
train-12020,train,train,data/extracted/KolektorSDD2/train/12020.png,data/extracted/KolektorSDD2/train/12020_GT.png,False,e6873dcb49a0c92602b1f9eb55b7dbae39814fecb55abdf88ac747f5c38950e5
train-12021,train,train,data/extracted/KolektorSDD2/train/12021.png,data/extracted/KolektorSDD2/train/12021_GT.png,False,0a1dab8164ab303308ec57e90d2e6e82f635b2a8a96ee6ca3c1f713f9ef01999
train-12022,train,train,data/extracted/KolektorSDD2/train/12022.png,data/extracted/KolektorSDD2/train/12022_GT.png,False,55a97048086f888b6a558d24e73f7ec9bb6485e6928309a3c961ab2ed0844228
train-12023,train,train,data/extracted/KolektorSDD2/train/12023.png,data/extracted/KolektorSDD2/train/12023_GT.png,False,9f2d36a1cbcdbae864834f4f8b5f115c076d693bed5176cece38abfb9ffe69e4
train-12024,train,train,data/extracted/KolektorSDD2/train/12024.png,data/extracted/KolektorSDD2/train/12024_GT.png,False,5ec6c312f7cf81992e29a1144d97078c485a01e1aebb4d04220d31009cf1af82
train-12025,train,train,data/extracted/KolektorSDD2/train/12025.png,data/extracted/KolektorSDD2/train/12025_GT.png,False,c953c083e3a86ce9d17cf9e6eb0fee643bef317a39c55412182c8a0acb34ad33
train-12026,train,train,data/extracted/KolektorSDD2/train/12026.png,data/extracted/KolektorSDD2/train/12026_GT.png,True,04ac6994623e39e5f61ffad71c24406faba6ddc1f18455b984d59d3417b12100
train-12027,train,train,data/extracted/KolektorSDD2/train/12027.png,data/extracted/KolektorSDD2/train/12027_GT.png,False,b8526a1b4c61f41a927bea9e8e378eb55f167355604e495156b34bc9c810103f
train-12028,train,validation,data/extracted/KolektorSDD2/train/12028.png,data/extracted/KolektorSDD2/train/12028_GT.png,True,c0ec2fd0ebe7f45013993d12d64c1b2c23547e7a85c1019a8f2e5d424b68c0d0
train-12029,train,train,data/extracted/KolektorSDD2/train/12029.png,data/extracted/KolektorSDD2/train/12029_GT.png,False,2de0aa9d61a7f878fabcba3601defdf7252d172fb9da2d1254c4e2bb5ae8fa52
train-12030,train,train,data/extracted/KolektorSDD2/train/12030.png,data/extracted/KolektorSDD2/train/12030_GT.png,False,1efd5c130d317569d16c03beda50c428be19cd3872a1240ba614f1c77ef357f8
train-12031,train,train,data/extracted/KolektorSDD2/train/12031.png,data/extracted/KolektorSDD2/train/12031_GT.png,False,2ead442191f292b85aa8f1d846fba9928181df84eac38db753a6a8e0b9779efb
train-12032,train,train,data/extracted/KolektorSDD2/train/12032.png,data/extracted/KolektorSDD2/train/12032_GT.png,False,67604a7ab61dfee0de00f3fb896534c6f453253e6af212cab5c32138b53f0126
train-12033,train,train,data/extracted/KolektorSDD2/train/12033.png,data/extracted/KolektorSDD2/train/12033_GT.png,False,71806112c5cc0bc305e629c9b370052ae329992971a773e6755f9081abcf6363
train-12034,train,train,data/extracted/KolektorSDD2/train/12034.png,data/extracted/KolektorSDD2/train/12034_GT.png,False,dd0357c420a1eec428752ab7d9947072d4db9b4410b4241e02a5169b7d9c4641
train-12035,train,train,data/extracted/KolektorSDD2/train/12035.png,data/extracted/KolektorSDD2/train/12035_GT.png,False,14db1b4ee2c99b5ce601757794e89e530e86a201dadff9d4728f00a51aebbafe
train-12036,train,train,data/extracted/KolektorSDD2/train/12036.png,data/extracted/KolektorSDD2/train/12036_GT.png,False,bd75f7da8a17c393ac70660a9cbcd1e76c5e775fca26e223a0a7f70e2ddf3d4d
train-12037,train,train,data/extracted/KolektorSDD2/train/12037.png,data/extracted/KolektorSDD2/train/12037_GT.png,False,f45085ab3fdf772f45ed6ec791301dee9f9064860af89b9867ccc73df68db127
train-12038,train,train,data/extracted/KolektorSDD2/train/12038.png,data/extracted/KolektorSDD2/train/12038_GT.png,False,6cdaecd41f81b296c6430e79b577a97b383ef50657ffb98349f1b635852eaa5c
train-12039,train,train,data/extracted/KolektorSDD2/train/12039.png,data/extracted/KolektorSDD2/train/12039_GT.png,False,e6f8cd86e90a9d8f3bf664ab8d6f80b05c22e1218ef2b86091a4675381041c01
train-12040,train,train,data/extracted/KolektorSDD2/train/12040.png,data/extracted/KolektorSDD2/train/12040_GT.png,False,ba04e8dc9b110073e10c3aac34ead85b1c34738375ddd2b269f7f34c9624cfac
train-12041,train,train,data/extracted/KolektorSDD2/train/12041.png,data/extracted/KolektorSDD2/train/12041_GT.png,True,9c9f48fa0687abff795ae7852c3a2a0a06984551c1d6b5e3509af10c7e1da742
train-12042,train,train,data/extracted/KolektorSDD2/train/12042.png,data/extracted/KolektorSDD2/train/12042_GT.png,False,7f8cf473a38f8c2a23cd9982c8a8120d802a883dcab5b75e141bfb530dc4678a
train-12043,train,train,data/extracted/KolektorSDD2/train/12043.png,data/extracted/KolektorSDD2/train/12043_GT.png,False,289e35a1167171b9295b72882c98a4b8534fdbf816238bba17cd4038331da5cb
train-12044,train,train,data/extracted/KolektorSDD2/train/12044.png,data/extracted/KolektorSDD2/train/12044_GT.png,False,797bf63646751db3083c92a7c7baa5da082d003c05fda829cd933d56079b1985
train-12045,train,train,data/extracted/KolektorSDD2/train/12045.png,data/extracted/KolektorSDD2/train/12045_GT.png,False,bc5e15696d2a27a6361024f7a7a04c84c4028d8b406f4de7efb60a112e2cafe0
train-12046,train,train,data/extracted/KolektorSDD2/train/12046.png,data/extracted/KolektorSDD2/train/12046_GT.png,False,751fbab1e8871c6158f8cdd0f04dd71a6a8ca060396aa399791c3900394d567a
train-12047,train,train,data/extracted/KolektorSDD2/train/12047.png,data/extracted/KolektorSDD2/train/12047_GT.png,False,eaa015cf5275ab6bbaabff8ef324bf3f806e0d7054522263683f778b9d4a358d
train-12048,train,train,data/extracted/KolektorSDD2/train/12048.png,data/extracted/KolektorSDD2/train/12048_GT.png,False,41098b919aff2845ecda33e24908b56b0cb9d743dc4be9ff107a63962997d134
train-12049,train,train,data/extracted/KolektorSDD2/train/12049.png,data/extracted/KolektorSDD2/train/12049_GT.png,False,cb60e75d39c22d64f690738f101da5a6bdae181459500f442c682a8079e41ae2
train-12050,train,validation,data/extracted/KolektorSDD2/train/12050.png,data/extracted/KolektorSDD2/train/12050_GT.png,True,c2d82a6040d46abf7f5136028334f0fe968fc0e38a53432ff57d15ffac39c155
train-12051,train,train,data/extracted/KolektorSDD2/train/12051.png,data/extracted/KolektorSDD2/train/12051_GT.png,False,789b449d0be15336e7d6d357760ab5bec3fbec53c537a659f7787f8a051ae707
train-12052,train,train,data/extracted/KolektorSDD2/train/12052.png,data/extracted/KolektorSDD2/train/12052_GT.png,False,e4c37c63fbf0ad75f42f16bc93e61f6d6253bfd6705f1f9a1c3756b77d8208c6
train-12053,train,train,data/extracted/KolektorSDD2/train/12053.png,data/extracted/KolektorSDD2/train/12053_GT.png,False,fc83866cd7bfebb82880a3b69ea1081a062f77bf5254149fb2a3912a072419dd
train-12054,train,train,data/extracted/KolektorSDD2/train/12054.png,data/extracted/KolektorSDD2/train/12054_GT.png,False,803a204ffb85aed48184c61b50b2015a6afd9f44e80b969af64d9e2a7772ee6b
train-12055,train,validation,data/extracted/KolektorSDD2/train/12055.png,data/extracted/KolektorSDD2/train/12055_GT.png,False,8cac4b362138a045a7ef60092e914b18233c977402a9248b2a38084910dd872b
train-12056,train,train,data/extracted/KolektorSDD2/train/12056.png,data/extracted/KolektorSDD2/train/12056_GT.png,True,e6d2bfd3fefde3913d98079c716f3743071f5ab4980f340be19669c99b61941b
train-12057,train,train,data/extracted/KolektorSDD2/train/12057.png,data/extracted/KolektorSDD2/train/12057_GT.png,False,eea0bfd493211a866ea7c14e71bc48e3884c7e94a8e7fae5dd2ef58eb2e22719
train-12058,train,validation,data/extracted/KolektorSDD2/train/12058.png,data/extracted/KolektorSDD2/train/12058_GT.png,False,c2b955736311d23bfcf146b42d3f779a30d75e5bb7aa4286961b0e04ea8e94b0
train-12059,train,train,data/extracted/KolektorSDD2/train/12059.png,data/extracted/KolektorSDD2/train/12059_GT.png,False,fb8441a33d32cce6e4bbfde7f2e3486f41b92f1d2100f03b1568615b6748b08d
train-12060,train,train,data/extracted/KolektorSDD2/train/12060.png,data/extracted/KolektorSDD2/train/12060_GT.png,False,d7c29028980a63113bbded7b513c27cd7c8de5ea4cbaea19f66185c8c52f79d0
train-12061,train,train,data/extracted/KolektorSDD2/train/12061.png,data/extracted/KolektorSDD2/train/12061_GT.png,False,ce933c4b2ea6299514d5928f278aae4c9fda7f803e952a4b106a4722f6b8f0f1
train-12062,train,train,data/extracted/KolektorSDD2/train/12062.png,data/extracted/KolektorSDD2/train/12062_GT.png,False,09f5fb27f7949160b9647afbc3081a21b1519e1211802e81ec8a8f1c1913d04e
train-12063,train,train,data/extracted/KolektorSDD2/train/12063.png,data/extracted/KolektorSDD2/train/12063_GT.png,False,b6cf41ac76f133ee7d86498be7a9f70b6a8904d7874a8a804610bfd4804ac87c
train-12064,train,train,data/extracted/KolektorSDD2/train/12064.png,data/extracted/KolektorSDD2/train/12064_GT.png,False,ab3296a7875aa5646ae28cf6d6d72ba0dc8f7af7e45158cb1a2e1b4829620aa5
train-12065,train,train,data/extracted/KolektorSDD2/train/12065.png,data/extracted/KolektorSDD2/train/12065_GT.png,False,7215b10d49a8f5608834d160e3996772d84094316a0bdff62b6f3ea3c47903bb
train-12066,train,validation,data/extracted/KolektorSDD2/train/12066.png,data/extracted/KolektorSDD2/train/12066_GT.png,False,d9dd1eef00c2984d89e4f376ad5b05a07d829572cce299d8254b4ffc6261f29e
train-12067,train,train,data/extracted/KolektorSDD2/train/12067.png,data/extracted/KolektorSDD2/train/12067_GT.png,False,dd25eaa0ce7cb63b6730b554ef1c3c7c2e1b56af539b5fddcb004e17bd45e829
train-12068,train,validation,data/extracted/KolektorSDD2/train/12068.png,data/extracted/KolektorSDD2/train/12068_GT.png,False,cab6f975ac0d34b4a390936f1d1e6d4ad96c412b133a267678aaf94be7bfa575
train-12069,train,train,data/extracted/KolektorSDD2/train/12069.png,data/extracted/KolektorSDD2/train/12069_GT.png,False,30d10b4b1bca49f1d4c195295c9835085bde22fdba95d40a645361de86fccc04
train-12070,train,train,data/extracted/KolektorSDD2/train/12070.png,data/extracted/KolektorSDD2/train/12070_GT.png,True,531257067d6d8625410535bc574e19b27494a0e6bd2820f65d9f7e94485f4eaa
train-12071,train,train,data/extracted/KolektorSDD2/train/12071.png,data/extracted/KolektorSDD2/train/12071_GT.png,True,956f077ae19b92ee664616138e1e1a707a35f4777842ff1f44e3602d9fb06bfd
train-12072,train,validation,data/extracted/KolektorSDD2/train/12072.png,data/extracted/KolektorSDD2/train/12072_GT.png,False,72e663759dd478510c616d93452bba9d8993fbd4c8d2715c547c27919855d3c8
train-12073,train,validation,data/extracted/KolektorSDD2/train/12073.png,data/extracted/KolektorSDD2/train/12073_GT.png,False,8c516b1e6069641e362c087416dc89c04494dc6516e24c59ad88fe0171600a0e
train-12074,train,train,data/extracted/KolektorSDD2/train/12074.png,data/extracted/KolektorSDD2/train/12074_GT.png,False,2642bfb067aab40d4c391f1ec54ccf33f19cb7f6ecdeb109c379954f455f03f2
train-12075,train,train,data/extracted/KolektorSDD2/train/12075.png,data/extracted/KolektorSDD2/train/12075_GT.png,False,52c279c8462ca45f6c09e00c50941dd32d670fda2758bd5734d3e4e7cb67317c
train-12076,train,train,data/extracted/KolektorSDD2/train/12076.png,data/extracted/KolektorSDD2/train/12076_GT.png,False,f3ee0ab195051897a3cb7226b7ecd18f06052fae9c9a5f3135ce81c73bc36bbf
train-12077,train,validation,data/extracted/KolektorSDD2/train/12077.png,data/extracted/KolektorSDD2/train/12077_GT.png,False,81000361361a7560b133c3a08bdbe96e7febaea214794015dccabafeb1ee55e1
train-12078,train,train,data/extracted/KolektorSDD2/train/12078.png,data/extracted/KolektorSDD2/train/12078_GT.png,False,ec05bfb9e9d5f2a8f9b314f08fdcfa9152441db3cf76a7a5852a6ae2bafa6650
train-12079,train,train,data/extracted/KolektorSDD2/train/12079.png,data/extracted/KolektorSDD2/train/12079_GT.png,False,497059b4bbc9d8d396b54952ee9f9ed83866f047779ba68965834c042f1671ac
train-12080,train,train,data/extracted/KolektorSDD2/train/12080.png,data/extracted/KolektorSDD2/train/12080_GT.png,True,45a1286788c90e2c999e54a503958383fcfec89584bf7dd159bf754fda9812d9
train-12081,train,validation,data/extracted/KolektorSDD2/train/12081.png,data/extracted/KolektorSDD2/train/12081_GT.png,True,ea66dfae89d105cdc18d5fd5ae44165796a2e7964d356c6eb090476060d71049
train-12082,train,train,data/extracted/KolektorSDD2/train/12082.png,data/extracted/KolektorSDD2/train/12082_GT.png,False,691c5853737d70ed651d4045519e02381368ba2a3bfdf1a7e33861e7b8a42179
train-12083,train,train,data/extracted/KolektorSDD2/train/12083.png,data/extracted/KolektorSDD2/train/12083_GT.png,False,03820016c644faf928001acaaf38d09aae3a646427661eb0d2b66b9ee81b32b5
train-12084,train,train,data/extracted/KolektorSDD2/train/12084.png,data/extracted/KolektorSDD2/train/12084_GT.png,False,995663ca975f37faa17f804cf7f987969a87d1da9182205bad279b8c686431b1
train-12085,train,train,data/extracted/KolektorSDD2/train/12085.png,data/extracted/KolektorSDD2/train/12085_GT.png,False,4811d40a1da920d53efae11b7bc01374f19c7cc61de98f251c8515df81a0c6fd
train-12086,train,train,data/extracted/KolektorSDD2/train/12086.png,data/extracted/KolektorSDD2/train/12086_GT.png,False,87118b183c82cc6b926cc7457d629ed01953dc16d66e3d4c9c17d142e76f18ed
train-12087,train,train,data/extracted/KolektorSDD2/train/12087.png,data/extracted/KolektorSDD2/train/12087_GT.png,False,17d7dbbf531160e32be5eecc2f306dc938ffbd15e84a24edb0f54e32c4ef58f4
train-12088,train,train,data/extracted/KolektorSDD2/train/12088.png,data/extracted/KolektorSDD2/train/12088_GT.png,False,c22d904701929e2c4edbfb5d726553722045cb66747b3286e2eaa0cbd1f345c9
train-12089,train,train,data/extracted/KolektorSDD2/train/12089.png,data/extracted/KolektorSDD2/train/12089_GT.png,False,7d861b1da91c3133d428173d1425870a0d995f5f5e59664a46d7dd8d2776f95e
train-12090,train,train,data/extracted/KolektorSDD2/train/12090.png,data/extracted/KolektorSDD2/train/12090_GT.png,False,54b2ab97e534909ce9c23fa22fb223a738314977c19da6f9a89def90d7dc9e12
train-12091,train,train,data/extracted/KolektorSDD2/train/12091.png,data/extracted/KolektorSDD2/train/12091_GT.png,False,a854b96d426186aed2e28ede08a41b437336ad1551824ad68556014fae457ace
train-12092,train,train,data/extracted/KolektorSDD2/train/12092.png,data/extracted/KolektorSDD2/train/12092_GT.png,False,6f0c7bb34375fcbb7af09bb4c77465361fc4f5de282a43c6ba388e2c07812800
train-12093,train,train,data/extracted/KolektorSDD2/train/12093.png,data/extracted/KolektorSDD2/train/12093_GT.png,False,6cdac82d242ba5909172af9b20de5fc4bf4aea6a7f67bf9eaf89c04b017cc8e3
train-12094,train,train,data/extracted/KolektorSDD2/train/12094.png,data/extracted/KolektorSDD2/train/12094_GT.png,False,b9933c9dfc762921b5596c3acb975e428b051ce9272856af96b53fa61b574b71
train-12095,train,train,data/extracted/KolektorSDD2/train/12095.png,data/extracted/KolektorSDD2/train/12095_GT.png,False,ad6277ccc6854b4e0589fd838887e2d471a03cd564544f611338b7fd425c7176
train-12096,train,train,data/extracted/KolektorSDD2/train/12096.png,data/extracted/KolektorSDD2/train/12096_GT.png,False,1759f342172d090a0e140757a329565fdc5461ff1f9bdd11e83603e625cbc48f
train-12097,train,train,data/extracted/KolektorSDD2/train/12097.png,data/extracted/KolektorSDD2/train/12097_GT.png,False,4a33ec2931ea79813edb6240b8e7c4c1f8386963124abdc5d904fe3806b163b3
train-12098,train,train,data/extracted/KolektorSDD2/train/12098.png,data/extracted/KolektorSDD2/train/12098_GT.png,False,1a8a5baca12dbab96d48860d4d40e9e0630a9810a09de28a045279c77f6c160f
train-12099,train,train,data/extracted/KolektorSDD2/train/12099.png,data/extracted/KolektorSDD2/train/12099_GT.png,False,74b9c0ad42ef7efac900fe4f470110890f235fcb1d21e879fbf430afd5b44a3c
