sample_id,official_split,development_split,image_path,mask_path,image_width,image_height,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,bbox_width,bbox_height,mask_pixels,mask_fraction,connected_components,touches_border,fits_256x256_context0,fits_256x256_context16,fits_256x256_context32,fits_256x384_context0,fits_256x384_context16,fits_256x384_context32,fits_256x512_context0,fits_256x512_context16,fits_256x512_context32
test-20139,test,test,data/extracted/KolektorSDD2/test/20139.png,data/extracted/KolektorSDD2/test/20139_GT.png,211,634,123,158,144,202,22,45,559,0.004178689431429127,1,False,True,True,True,True,True,True,True,True,True
test-20141,test,test,data/extracted/KolektorSDD2/test/20141.png,data/extracted/KolektorSDD2/test/20141_GT.png,229,627,41,514,74,626,34,113,3268,0.022760354638083895,1,True,True,True,True,True,True,True,True,True,True
test-20142,test,test,data/extracted/KolektorSDD2/test/20142.png,data/extracted/KolektorSDD2/test/20142_GT.png,229,637,0,0,20,92,21,93,1763,0.012085855504445648,1,True,True,True,True,True,True,True,True,True,True
test-20155,test,test,data/extracted/KolektorSDD2/test/20155.png,data/extracted/KolektorSDD2/test/20155_GT.png,230,633,0,273,75,289,76,17,1002,0.006882340820111271,1,True,True,True,True,True,True,True,True,True,True
test-20158,test,test,data/extracted/KolektorSDD2/test/20158.png,data/extracted/KolektorSDD2/test/20158_GT.png,229,641,23,385,131,640,109,256,17472,0.11902799256075046,1,True,True,False,False,True,True,True,True,True,True
test-20159,test,test,data/extracted/KolektorSDD2/test/20159.png,data/extracted/KolektorSDD2/test/20159_GT.png,233,632,157,218,232,276,76,59,755,0.005127125550062476,1,True,True,True,True,True,True,True,True,True,True
test-20172,test,test,data/extracted/KolektorSDD2/test/20172.png,data/extracted/KolektorSDD2/test/20172_GT.png,229,630,162,471,206,534,45,64,2273,0.015755181257364664,1,False,True,True,True,True,True,True,True,True,True
test-20175,test,test,data/extracted/KolektorSDD2/test/20175.png,data/extracted/KolektorSDD2/test/20175_GT.png,223,625,109,499,133,552,25,54,939,0.006737219730941704,1,False,True,True,True,True,True,True,True,True,True
test-20177,test,test,data/extracted/KolektorSDD2/test/20177.png,data/extracted/KolektorSDD2/test/20177_GT.png,230,647,9,523,43,553,35,31,819,0.005503662388280358,1,False,True,True,True,True,True,True,True,True,True
test-20190,test,test,data/extracted/KolektorSDD2/test/20190.png,data/extracted/KolektorSDD2/test/20190_GT.png,236,640,116,338,235,437,120,100,4865,0.03221001059322034,1,True,True,True,True,True,True,True,True,True,True
test-20193,test,test,data/extracted/KolektorSDD2/test/20193.png,data/extracted/KolektorSDD2/test/20193_GT.png,228,638,53,0,227,292,175,293,43869,0.30157977231479954,1,True,False,False,False,True,True,True,True,True,True
test-20204,test,test,data/extracted/KolektorSDD2/test/20204.png,data/extracted/KolektorSDD2/test/20204_GT.png,232,641,123,297,230,355,108,59,4284,0.02880735919091936,1,False,True,True,True,True,True,True,True,True,True
test-20209,test,test,data/extracted/KolektorSDD2/test/20209.png,data/extracted/KolektorSDD2/test/20209_GT.png,223,640,63,33,222,122,160,90,10058,0.07047365470852018,1,True,True,True,True,True,True,True,True,True,True
test-20217,test,test,data/extracted/KolektorSDD2/test/20217.png,data/extracted/KolektorSDD2/test/20217_GT.png,230,640,39,315,148,402,110,88,1635,0.01110733695652174,1,False,True,True,True,True,True,True,True,True,True
test-20228,test,test,data/extracted/KolektorSDD2/test/20228.png,data/extracted/KolektorSDD2/test/20228_GT.png,231,633,173,153,181,165,9,13,87,0.0005949816376356661,1,False,True,True,True,True,True,True,True,True,True
test-20231,test,test,data/extracted/KolektorSDD2/test/20231.png,data/extracted/KolektorSDD2/test/20231_GT.png,230,630,11,275,24,296,14,22,178,0.0012284334023464458,1,False,True,True,True,True,True,True,True,True,True
test-20236,test,test,data/extracted/KolektorSDD2/test/20236.png,data/extracted/KolektorSDD2/test/20236_GT.png,231,631,4,0,19,31,16,32,367,0.0025178202674240708,1,True,True,True,True,True,True,True,True,True,True
test-20246,test,test,data/extracted/KolektorSDD2/test/20246.png,data/extracted/KolektorSDD2/test/20246_GT.png,224,634,176,267,220,312,45,46,1383,0.009738339342045967,1,False,True,True,True,True,True,True,True,True,True
test-20259,test,test,data/extracted/KolektorSDD2/test/20259.png,data/extracted/KolektorSDD2/test/20259_GT.png,227,628,90,384,113,431,24,48,323,0.0022657762563483824,1,False,True,True,True,True,True,True,True,True,True
test-20264,test,test,data/extracted/KolektorSDD2/test/20264.png,data/extracted/KolektorSDD2/test/20264_GT.png,228,629,0,423,20,628,21,206,3473,0.02421694139960394,1,True,True,True,False,True,True,True,True,True,True
test-20275,test,test,data/extracted/KolektorSDD2/test/20275.png,data/extracted/KolektorSDD2/test/20275_GT.png,236,636,17,178,25,207,9,30,228,0.001519027822193796,1,False,True,True,True,True,True,True,True,True,True
test-20281,test,test,data/extracted/KolektorSDD2/test/20281.png,data/extracted/KolektorSDD2/test/20281_GT.png,229,651,154,80,182,179,29,100,2181,0.014629827138631195,1,False,True,True,True,True,True,True,True,True,True
test-20295,test,test,data/extracted/KolektorSDD2/test/20295.png,data/extracted/KolektorSDD2/test/20295_GT.png,228,636,129,328,197,358,69,31,1239,0.008544356173452498,1,False,True,True,True,True,True,True,True,True,True
test-20297,test,test,data/extracted/KolektorSDD2/test/20297.png,data/extracted/KolektorSDD2/test/20297_GT.png,237,642,180,17,202,39,23,23,401,0.0026354877295371795,1,False,True,True,True,True,True,True,True,True,True
test-20319,test,test,data/extracted/KolektorSDD2/test/20319.png,data/extracted/KolektorSDD2/test/20319_GT.png,229,639,0,600,33,638,34,39,1084,0.007407862995537514,1,True,True,True,True,True,True,True,True,True,True
test-20334,test,test,data/extracted/KolektorSDD2/test/20334.png,data/extracted/KolektorSDD2/test/20334_GT.png,229,635,76,510,202,609,127,100,5417,0.03725200288828525,1,False,True,True,True,True,True,True,True,True,True
test-20378,test,test,data/extracted/KolektorSDD2/test/20378.png,data/extracted/KolektorSDD2/test/20378_GT.png,232,640,148,0,212,65,65,66,3296,0.022198275862068965,1,True,True,True,True,True,True,True,True,True,True
test-20392,test,test,data/extracted/KolektorSDD2/test/20392.png,data/extracted/KolektorSDD2/test/20392_GT.png,231,640,0,16,230,230,231,215,7626,0.05158279220779221,1,True,True,False,False,True,False,False,True,False,False
test-20403,test,test,data/extracted/KolektorSDD2/test/20403.png,data/extracted/KolektorSDD2/test/20403_GT.png,228,636,37,24,111,325,75,302,14951,0.10310465629482511,1,False,False,False,False,True,True,True,True,True,True
test-20416,test,test,data/extracted/KolektorSDD2/test/20416.png,data/extracted/KolektorSDD2/test/20416_GT.png,222,625,0,5,127,160,128,156,13817,0.09958198198198198,1,True,True,True,True,True,True,True,True,True,True
test-20426,test,test,data/extracted/KolektorSDD2/test/20426.png,data/extracted/KolektorSDD2/test/20426_GT.png,228,640,15,591,29,639,15,49,672,0.004605263157894736,1,True,True,True,True,True,True,True,True,True,True
test-20428,test,test,data/extracted/KolektorSDD2/test/20428.png,data/extracted/KolektorSDD2/test/20428_GT.png,229,649,185,312,228,355,44,44,1447,0.009736174564832695,1,True,True,True,True,True,True,True,True,True,True
test-20434,test,test,data/extracted/KolektorSDD2/test/20434.png,data/extracted/KolektorSDD2/test/20434_GT.png,228,641,13,211,79,272,67,62,2956,0.020226072200782767,1,False,True,True,True,True,True,True,True,True,True
test-20439,test,test,data/extracted/KolektorSDD2/test/20439.png,data/extracted/KolektorSDD2/test/20439_GT.png,227,635,6,38,164,327,159,290,9969,0.06915952686530924,1,False,False,False,False,True,True,True,True,True,True
test-20452,test,test,data/extracted/KolektorSDD2/test/20452.png,data/extracted/KolektorSDD2/test/20452_GT.png,228,642,144,456,170,525,27,70,1344,0.009181833087391376,1,False,True,True,True,True,True,True,True,True,True
test-20457,test,test,data/extracted/KolektorSDD2/test/20457.png,data/extracted/KolektorSDD2/test/20457_GT.png,232,631,118,145,231,275,114,131,9244,0.0631455270779824,1,True,True,True,True,True,True,True,True,True,True
test-20465,test,test,data/extracted/KolektorSDD2/test/20465.png,data/extracted/KolektorSDD2/test/20465_GT.png,212,633,121,511,184,632,64,122,5111,0.038086083042713645,1,True,True,True,True,True,True,True,True,True,True
test-20486,test,test,data/extracted/KolektorSDD2/test/20486.png,data/extracted/KolektorSDD2/test/20486_GT.png,228,635,155,339,227,387,73,49,1576,0.010885481420085647,1,True,True,True,True,True,True,True,True,True,True
test-20487,test,test,data/extracted/KolektorSDD2/test/20487.png,data/extracted/KolektorSDD2/test/20487_GT.png,234,639,30,296,65,348,36,53,1281,0.008567071947353637,1,False,True,True,True,True,True,True,True,True,True
test-20502,test,test,data/extracted/KolektorSDD2/test/20502.png,data/extracted/KolektorSDD2/test/20502_GT.png,236,637,21,412,207,617,187,206,17570,0.11687465077295586,1,False,True,True,False,True,True,True,True,True,True
test-20517,test,test,data/extracted/KolektorSDD2/test/20517.png,data/extracted/KolektorSDD2/test/20517_GT.png,233,638,47,249,179,376,133,128,7801,0.052477565353101836,1,False,True,True,True,True,True,True,True,True,True
test-20523,test,test,data/extracted/KolektorSDD2/test/20523.png,data/extracted/KolektorSDD2/test/20523_GT.png,230,642,103,62,215,108,113,47,951,0.006440471353108493,1,False,True,True,True,True,True,True,True,True,True
test-20535,test,test,data/extracted/KolektorSDD2/test/20535.png,data/extracted/KolektorSDD2/test/20535_GT.png,227,641,0,282,71,361,72,80,3504,0.02408131567553451,1,True,True,True,True,True,True,True,True,True,True
test-20543,test,test,data/extracted/KolektorSDD2/test/20543.png,data/extracted/KolektorSDD2/test/20543_GT.png,233,636,31,313,72,330,42,18,609,0.0041096445056279865,1,False,True,True,True,True,True,True,True,True,True
test-20544,test,test,data/extracted/KolektorSDD2/test/20544.png,data/extracted/KolektorSDD2/test/20544_GT.png,230,648,128,67,144,81,17,15,199,0.0013352120236178207,1,False,True,True,True,True,True,True,True,True,True
test-20546,test,test,data/extracted/KolektorSDD2/test/20546.png,data/extracted/KolektorSDD2/test/20546_GT.png,232,640,201,308,231,325,31,18,358,0.0024110991379310345,1,True,True,True,True,True,True,True,True,True,True
test-20561,test,test,data/extracted/KolektorSDD2/test/20561.png,data/extracted/KolektorSDD2/test/20561_GT.png,232,637,30,519,100,591,71,73,4131,0.027952958371677585,1,False,True,True,True,True,True,True,True,True,True
test-20564,test,test,data/extracted/KolektorSDD2/test/20564.png,data/extracted/KolektorSDD2/test/20564_GT.png,227,629,6,201,23,249,18,49,668,0.004678428104186072,1,False,True,True,True,True,True,True,True,True,True
test-20587,test,test,data/extracted/KolektorSDD2/test/20587.png,data/extracted/KolektorSDD2/test/20587_GT.png,237,637,185,253,236,323,52,71,2535,0.01679152673727719,1,True,True,True,True,True,True,True,True,True,True
test-20599,test,test,data/extracted/KolektorSDD2/test/20599.png,data/extracted/KolektorSDD2/test/20599_GT.png,227,640,0,78,226,315,227,238,3434,0.023637114537444933,2,True,True,False,False,True,False,False,True,False,False
test-20600,test,test,data/extracted/KolektorSDD2/test/20600.png,data/extracted/KolektorSDD2/test/20600_GT.png,233,644,154,268,232,326,79,59,3218,0.021445898755098232,1,True,True,True,True,True,True,True,True,True,True
test-20624,test,test,data/extracted/KolektorSDD2/test/20624.png,data/extracted/KolektorSDD2/test/20624_GT.png,232,637,141,364,214,452,74,89,4038,0.027323661560114763,1,False,True,True,True,True,True,True,True,True,True
test-20625,test,test,data/extracted/KolektorSDD2/test/20625.png,data/extracted/KolektorSDD2/test/20625_GT.png,234,639,13,549,71,638,59,90,3271,0.02187579417626366,1,True,True,True,True,True,True,True,True,True,True
test-20632,test,test,data/extracted/KolektorSDD2/test/20632.png,data/extracted/KolektorSDD2/test/20632_GT.png,229,642,1,348,61,367,61,20,870,0.005917642737623964,1,False,True,True,True,True,True,True,True,True,True
test-20640,test,test,data/extracted/KolektorSDD2/test/20640.png,data/extracted/KolektorSDD2/test/20640_GT.png,228,631,171,115,227,206,57,92,1200,0.008340979230961715,1,True,True,True,True,True,True,True,True,True,True
test-20646,test,test,data/extracted/KolektorSDD2/test/20646.png,data/extracted/KolektorSDD2/test/20646_GT.png,226,632,73,266,160,300,88,35,2561,0.017930155707404503,1,False,True,True,True,True,True,True,True,True,True
test-20660,test,test,data/extracted/KolektorSDD2/test/20660.png,data/extracted/KolektorSDD2/test/20660_GT.png,228,638,75,121,129,181,55,61,2179,0.014979651322664028,1,False,True,True,True,True,True,True,True,True,True
test-20665,test,test,data/extracted/KolektorSDD2/test/20665.png,data/extracted/KolektorSDD2/test/20665_GT.png,226,646,0,312,144,645,145,334,3809,0.02608975588372284,3,True,False,False,False,True,True,False,True,True,True
test-20667,test,test,data/extracted/KolektorSDD2/test/20667.png,data/extracted/KolektorSDD2/test/20667_GT.png,228,640,175,373,227,410,53,38,886,0.006071820175438596,1,True,True,True,True,True,True,True,True,True,True
test-20669,test,test,data/extracted/KolektorSDD2/test/20669.png,data/extracted/KolektorSDD2/test/20669_GT.png,232,641,78,0,141,196,64,197,6938,0.04665393512292216,1,True,True,True,False,True,True,True,True,True,True
test-20671,test,test,data/extracted/KolektorSDD2/test/20671.png,data/extracted/KolektorSDD2/test/20671_GT.png,195,630,0,176,121,429,122,254,17763,0.1445909645909646,2,True,True,False,False,True,True,True,True,True,True
test-20672,test,test,data/extracted/KolektorSDD2/test/20672.png,data/extracted/KolektorSDD2/test/20672_GT.png,231,638,29,0,50,52,22,53,975,0.0066156414118796565,1,True,True,True,True,True,True,True,True,True,True
test-20682,test,test,data/extracted/KolektorSDD2/test/20682.png,data/extracted/KolektorSDD2/test/20682_GT.png,230,629,39,112,207,213,169,102,10410,0.0719568673532868,1,False,True,True,True,True,True,True,True,True,True
test-20685,test,test,data/extracted/KolektorSDD2/test/20685.png,data/extracted/KolektorSDD2/test/20685_GT.png,228,627,69,436,181,522,113,87,6066,0.0424326366154621,1,False,True,True,True,True,True,True,True,True,True
test-20724,test,test,data/extracted/KolektorSDD2/test/20724.png,data/extracted/KolektorSDD2/test/20724_GT.png,229,639,0,564,95,638,96,75,4172,0.028510705182087186,1,True,True,True,True,True,True,True,True,True,True
test-20738,test,test,data/extracted/KolektorSDD2/test/20738.png,data/extracted/KolektorSDD2/test/20738_GT.png,234,647,148,5,194,41,47,37,1383,0.009134863076130465,1,False,True,True,True,True,True,True,True,True,True
test-20744,test,test,data/extracted/KolektorSDD2/test/20744.png,data/extracted/KolektorSDD2/test/20744_GT.png,227,640,33,77,205,322,173,246,2823,0.019431442731277532,1,False,True,False,False,True,True,True,True,True,True
test-20747,test,test,data/extracted/KolektorSDD2/test/20747.png,data/extracted/KolektorSDD2/test/20747_GT.png,226,631,84,270,167,297,84,28,1657,0.01161942695258264,1,False,True,True,True,True,True,True,True,True,True
test-20754,test,test,data/extracted/KolektorSDD2/test/20754.png,data/extracted/KolektorSDD2/test/20754_GT.png,207,636,0,543,28,559,29,17,392,0.002977546865980008,1,True,True,True,True,True,True,True,True,True,True
test-20765,test,test,data/extracted/KolektorSDD2/test/20765.png,data/extracted/KolektorSDD2/test/20765_GT.png,228,626,13,191,72,228,60,38,1419,0.009941987556751302,1,False,True,True,True,True,True,True,True,True,True
test-20772,test,test,data/extracted/KolektorSDD2/test/20772.png,data/extracted/KolektorSDD2/test/20772_GT.png,230,641,137,14,205,99,69,86,4250,0.028827240046123585,1,False,True,True,True,True,True,True,True,True,True
test-20784,test,test,data/extracted/KolektorSDD2/test/20784.png,data/extracted/KolektorSDD2/test/20784_GT.png,230,646,13,223,140,336,128,114,10421,0.07013729977116705,1,False,True,True,True,True,True,True,True,True,True
test-20785,test,test,data/extracted/KolektorSDD2/test/20785.png,data/extracted/KolektorSDD2/test/20785_GT.png,227,643,95,249,226,339,132,91,6232,0.04269633669267818,1,True,True,True,True,True,True,True,True,True,True
test-20801,test,test,data/extracted/KolektorSDD2/test/20801.png,data/extracted/KolektorSDD2/test/20801_GT.png,227,625,0,44,60,59,61,16,429,0.0030237885462555065,1,True,True,True,True,True,True,True,True,True,True
test-20804,test,test,data/extracted/KolektorSDD2/test/20804.png,data/extracted/KolektorSDD2/test/20804_GT.png,229,637,70,0,228,107,159,108,8657,0.05934614356323652,1,True,True,True,True,True,True,True,True,True,True
test-20816,test,test,data/extracted/KolektorSDD2/test/20816.png,data/extracted/KolektorSDD2/test/20816_GT.png,229,644,0,600,28,608,29,9,181,0.0012273183433236595,1,True,True,True,True,True,True,True,True,True,True
test-20821,test,test,data/extracted/KolektorSDD2/test/20821.png,data/extracted/KolektorSDD2/test/20821_GT.png,231,641,206,0,230,59,25,60,1300,0.008779571962099263,1,True,True,True,True,True,True,True,True,True,True
test-20827,test,test,data/extracted/KolektorSDD2/test/20827.png,data/extracted/KolektorSDD2/test/20827_GT.png,230,641,175,268,229,312,55,45,1843,0.012500847860001357,1,True,True,True,True,True,True,True,True,True,True
test-20829,test,test,data/extracted/KolektorSDD2/test/20829.png,data/extracted/KolektorSDD2/test/20829_GT.png,230,614,0,565,31,588,32,24,588,0.004163716187508852,1,True,True,True,True,True,True,True,True,True,True
test-20834,test,test,data/extracted/KolektorSDD2/test/20834.png,data/extracted/KolektorSDD2/test/20834_GT.png,231,633,128,118,205,211,78,94,5484,0.0375043597792413,1,False,True,True,True,True,True,True,True,True,True
test-20848,test,test,data/extracted/KolektorSDD2/test/20848.png,data/extracted/KolektorSDD2/test/20848_GT.png,231,638,102,0,230,135,129,136,8310,0.056385620648943535,1,True,True,True,True,True,True,True,True,True,True
test-20857,test,test,data/extracted/KolektorSDD2/test/20857.png,data/extracted/KolektorSDD2/test/20857_GT.png,231,646,37,317,222,375,186,59,5224,0.035007304357149556,1,False,True,True,True,True,True,True,True,True,True
test-20870,test,test,data/extracted/KolektorSDD2/test/20870.png,data/extracted/KolektorSDD2/test/20870_GT.png,230,641,115,515,229,613,115,99,5926,0.04019534694431256,1,True,True,True,True,True,True,True,True,True,True
test-20881,test,test,data/extracted/KolektorSDD2/test/20881.png,data/extracted/KolektorSDD2/test/20881_GT.png,228,638,62,481,227,586,166,106,8582,0.05899741516801408,1,True,True,True,True,True,True,True,True,True,True
test-20882,test,test,data/extracted/KolektorSDD2/test/20882.png,data/extracted/KolektorSDD2/test/20882_GT.png,228,615,0,0,135,515,136,516,11973,0.0853872486093282,3,True,False,False,False,False,False,False,False,False,False
test-20884,test,test,data/extracted/KolektorSDD2/test/20884.png,data/extracted/KolektorSDD2/test/20884_GT.png,230,642,60,32,229,263,170,232,31725,0.21485168630637952,1,True,True,False,False,True,True,True,True,True,True
test-20891,test,test,data/extracted/KolektorSDD2/test/20891.png,data/extracted/KolektorSDD2/test/20891_GT.png,228,635,56,580,87,628,32,49,1073,0.007411244647050698,1,False,True,True,True,True,True,True,True,True,True
test-20892,test,test,data/extracted/KolektorSDD2/test/20892.png,data/extracted/KolektorSDD2/test/20892_GT.png,233,633,119,290,207,327,89,38,1949,0.013214544813511517,1,False,True,True,True,True,True,True,True,True,True
test-20895,test,test,data/extracted/KolektorSDD2/test/20895.png,data/extracted/KolektorSDD2/test/20895_GT.png,230,644,139,0,193,41,55,42,1517,0.010241695922225224,1,True,True,True,True,True,True,True,True,True,True
test-20902,test,test,data/extracted/KolektorSDD2/test/20902.png,data/extracted/KolektorSDD2/test/20902_GT.png,229,638,82,284,228,354,147,71,3980,0.0272412424196794,2,True,True,True,True,True,True,True,True,True,True
test-20912,test,test,data/extracted/KolektorSDD2/test/20912.png,data/extracted/KolektorSDD2/test/20912_GT.png,229,632,167,292,228,322,62,31,1356,0.009369299651760544,1,True,True,True,True,True,True,True,True,True,True
test-20922,test,test,data/extracted/KolektorSDD2/test/20922.png,data/extracted/KolektorSDD2/test/20922_GT.png,230,601,0,285,59,525,60,241,2534,0.01833176589741735,2,True,True,False,False,True,True,True,True,True,True
test-20941,test,test,data/extracted/KolektorSDD2/test/20941.png,data/extracted/KolektorSDD2/test/20941_GT.png,231,638,65,374,131,406,67,33,1577,0.01070037590413766,1,False,True,True,True,True,True,True,True,True,True
test-20942,test,test,data/extracted/KolektorSDD2/test/20942.png,data/extracted/KolektorSDD2/test/20942_GT.png,228,622,30,232,38,273,9,42,294,0.002073108817058724,1,False,True,True,True,True,True,True,True,True,True
test-20952,test,test,data/extracted/KolektorSDD2/test/20952.png,data/extracted/KolektorSDD2/test/20952_GT.png,230,628,49,69,229,160,181,92,9748,0.06748823040708946,1,True,True,True,True,True,True,True,True,True,True
test-20956,test,test,data/extracted/KolektorSDD2/test/20956.png,data/extracted/KolektorSDD2/test/20956_GT.png,229,631,23,402,70,461,48,60,2336,0.016166201842227283,1,False,True,True,True,True,True,True,True,True,True
test-20959,test,test,data/extracted/KolektorSDD2/test/20959.png,data/extracted/KolektorSDD2/test/20959_GT.png,231,636,181,471,230,555,50,85,2063,0.014042037626943287,1,True,True,True,True,True,True,True,True,True,True
test-20969,test,test,data/extracted/KolektorSDD2/test/20969.png,data/extracted/KolektorSDD2/test/20969_GT.png,227,619,42,380,168,450,127,71,3390,0.024125881591027163,1,False,True,True,True,True,True,True,True,True,True
